contig_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
contig-226000000,1.43279219e-01,-3.01671196e+00,2.28951350e+00,-1.31830926e-01,-1.36769188e+00,7.45771582e-01,-1.07804729e+00,-1.96899709e-01,1.21548957e-01,1.07069005e+00,5.55703540e-02,6.12015766e-01,-5.11161061e-01,1.07231138e+00,-8.03694500e-01,1.17904345e+00,-1.86942769e-01,1.01129589e-01,-7.69460112e-01,7.50021928e-01,-2.38025792e-02,2.76021096e-01,-7.03821066e-02,4.00585371e-01,-5.61837490e-01
contig-227000000,-1.48601507e-01,-4.33916665e+00,1.27912830e+00,-4.22527839e-01,1.48474968e-02,1.23988357e+00,-6.85814053e-01,3.49874427e-01,-1.39558029e+00,-1.88912546e-01,-9.56084884e-01,-1.01239368e+00,1.54411398e+00,-7.91856359e-01,-1.37806708e+00,-8.12741464e-01,-3.74947237e-01,2.94674785e-01,1.23955765e+00,-1.70827810e-01,-6.22777820e-01,-9.97062662e-02,3.71375761e-01,5.39301087e-02,3.34733255e-01
contig-228000000,-3.26316108e+00,2.42819797e-01,-4.83433380e-01,-7.96510043e-01,1.86686622e+00,-5.48397954e-01,-1.37981838e+00,-6.77054477e-01,-7.94264970e-01,9.14908881e-02,-5.19981651e-01,-4.39086075e-01,-5.55814224e-01,2.80907305e-02,3.12402341e-01,3.28537426e-02,4.33048414e-01,5.18469865e-01,5.78165681e-01,-5.07743205e-01,6.66757780e-01,8.49626172e-02,2.22774654e-02,-2.85655802e-02,1.68828398e-01
contig-229000000,-5.72565985e-01,-4.59666185e+00,1.34077579e+00,4.22723875e-01,-6.18261889e-01,-1.98332044e+00,-8.89347477e-01,-1.00729987e-01,1.60873981e+00,8.58771535e-01,-5.94640644e-01,-6.06538070e-01,8.69378976e-02,-2.26001150e-01,-1.27791603e+00,-7.02659594e-01,1.57115478e-01,-4.20601568e-01,6.56210250e-01,3.23702777e-01,-2.05745482e-01,6.35853235e-01,3.73319270e-01,5.04011075e-01,-8.82326729e-02
contig-230000000,-5.93905168e-01,-5.26184486e+00,3.66247609e-01,2.18012589e-01,2.10028477e-01,-2.44287824e-01,2.37710888e-01,8.70040953e-01,-3.05515894e-01,-9.87582491e-01,3.97636776e-01,-1.62796034e+00,1.87678776e-01,1.03196496e-01,3.06001903e-01,-1.89446217e+00,6.61068320e-01,-8.43199261e-01,2.58768307e-01,5.52576768e-01,1.12392001e+00,1.06924406e+00,3.47801332e-01,-3.71259126e-02,2.29540948e-01
contig-231000000,-3.28931078e+00,2.89499988e+00,1.22010735e+00,-7.61855056e-01,8.84873483e-01,3.42036322e-01,-2.21821335e+00,-6.02847589e-01,-1.13524274e-01,-4.62803188e-02,-5.31377866e-01,1.10225668e+00,4.28490069e-01,3.35220595e-01,3.38590523e-01,7.89802957e-03,-1.07958475e-01,-1.93027834e-01,-9.39356714e-01,-6.95594089e-01,-1.74596376e-02,1.82222983e-01,-1.28375806e-01,1.80460935e-01,-1.25782320e-01
contig-232000000,-4.18448752e+00,5.18499758e+00,6.28597602e-01,-9.85052295e-01,-5.71488121e-01,3.10405074e-01,-3.92292792e-02,1.60636028e-01,-9.52855119e-02,1.49937909e-01,-3.43393350e-01,-4.01252569e-01,-2.71899301e-01,-2.77256326e-01,-7.21653552e-02,2.36029450e-01,1.93486595e-01,-3.24054551e-01,7.34588175e-01,-4.46344940e-01,-9.37421036e-02,1.42635080e-01,4.14887306e-02,2.04326442e-01,9.36597461e-02
contig-233000000,2.15814119e-01,2.23580171e+00,5.12370114e+00,-9.55704044e-01,-3.65231787e-02,6.32273922e-01,8.31899083e-01,-4.10744118e-01,-1.07157968e+00,1.07615310e+00,-2.82873542e-01,-3.74039218e-01,-1.44564963e+00,-7.13377008e-01,4.53585425e-01,2.46365842e-01,-6.09936353e-01,1.71633703e-01,3.78984450e-01,-2.89582440e-01,-7.56128779e-02,-5.08363897e-01,2.43048134e-01,-1.14203243e-01,-1.58747284e-01
contig-234000000,-6.55853988e-01,-4.21122323e+00,1.54545884e+00,-2.93054817e-01,-9.39247616e-02,5.82025276e-01,-2.30408408e-01,2.82016904e-01,-1.05801135e+00,-7.22949267e-01,-8.63214066e-01,-7.77894715e-01,-8.00125672e-01,2.17663345e-01,2.46232117e-01,8.65084873e-01,-1.46051751e-01,-7.12971426e-02,5.18840252e-02,2.07081659e-01,6.88364851e-01,-1.00751335e+00,-3.24046010e-01,5.89416257e-02,-9.80140125e-02
contig-235000000,-3.04959114e-01,-2.00062808e+00,2.51167945e+00,-2.81213208e-01,7.52653516e-01,1.32794082e+00,2.29247437e-01,7.86700027e-02,-1.23342947e+00,1.36052121e-01,-5.90936676e-02,1.45619533e+00,6.38104477e-01,-1.23257428e+00,5.70816549e-01,-1.43068286e+00,4.91297250e-01,7.15850727e-02,1.09322989e-01,6.81300066e-01,-3.45054265e-01,-6.66339142e-01,-1.47039733e-01,-3.40941561e-01,-6.84126893e-01
contig-236000000,-2.01042887e-01,-4.66775830e+00,1.11148372e+00,2.04872200e-02,3.46278052e-01,-5.87031197e-01,-2.02726073e-01,2.96376222e-02,-7.95223201e-01,-6.80848830e-03,-2.70029005e-01,9.13804304e-01,8.41768682e-01,-5.84762240e-01,-1.05032588e+00,-4.22687627e-01,-3.37585276e-01,-6.92340206e-01,4.02964265e-02,-5.05359085e-02,1.14307152e+00,-2.60962564e-01,6.12984644e-01,-1.16223301e+00,-8.33285258e-01
contig-237000000,-9.39186047e-01,-3.61228483e+00,1.67340384e+00,-9.60564182e-03,5.45177524e-01,1.53694115e+00,-8.06534086e-01,5.72152735e-01,-9.72387509e-01,-5.24078726e-03,4.09782749e-01,-5.79584257e-02,-4.77823639e-01,-3.63356352e-02,1.37094931e-01,-8.88978928e-02,1.29506634e-01,2.41456033e-01,-4.45298335e-02,-5.11847092e-01,-4.05308967e-01,-8.03046285e-01,1.35046071e-01,2.96389509e-02,-2.24025962e-01
contig-238000000,-3.87488880e+00,-6.42790484e-01,-1.17236321e+00,-6.80877184e-01,1.46714671e+00,1.27359968e+00,-3.75590474e-02,-9.98984001e-01,-9.08659014e-01,6.90782329e-01,-7.69975894e-01,-4.68837115e-01,3.34665203e-01,8.01765352e-01,-1.10903057e+00,-7.40803772e-01,4.75866650e-01,-5.25207125e-01,4.80761002e-01,-4.69615748e-01,4.24908941e-01,6.38689905e-01,-2.14203813e-02,-7.47519813e-03,4.92283086e-01
contig-239000000,1.84560962e-01,-4.56619445e+00,9.20576111e-01,3.35760897e-01,7.63544354e-01,5.88036745e-01,3.70124143e-01,3.92620783e-01,5.50448316e-01,-3.10515587e-02,3.45958807e-01,3.63363256e-01,7.61881972e-01,-2.49567086e-01,-1.09925688e+00,-4.77266578e-01,4.02155087e-01,5.85041707e-01,4.75211998e-01,-2.22113514e-01,-5.87380438e-03,1.63895880e-01,-3.43013203e-01,-3.48314580e-01,1.67612204e-01
contig-240000000,2.74612624e-01,-2.03740818e+00,2.53467159e+00,-5.48400706e-01,-1.45318050e+00,7.75180748e-01,-1.10422164e+00,2.82162588e-01,-1.55045108e+00,8.67819124e-01,-1.89259937e-01,-8.67993944e-01,-6.49738559e-01,-4.58197774e-01,7.54597554e-01,1.18885811e+00,-8.15160268e-02,-1.32574758e-01,-8.95811951e-02,-5.69322883e-01,-4.56766818e-01,-2.29391162e-01,8.21743889e-01,-5.45045593e-02,6.53236264e-01
contig-241000000,-4.13410552e+00,-6.43099746e-02,-1.61543320e+00,-5.17842659e-01,1.42626748e+00,-7.00669763e-01,-7.99094566e-01,-3.67702533e-01,-1.33681102e+00,2.37983237e-01,-1.39641523e-01,-1.52802998e-02,1.19587850e+00,1.00103288e-01,-3.20164089e-01,2.33450255e-01,1.71149766e-01,-1.00353010e+00,2.71411488e-01,7.13408209e-02,-3.39585011e-01,-3.70988434e-01,1.54759617e-01,1.27619173e-01,-3.58524944e-01
contig-242000000,1.98218086e+00,6.43936040e+00,9.00604245e+00,-4.75497098e-01,-1.05366136e+00,-1.77939906e+00,-3.09423753e-01,1.42821934e+00,-1.72340666e+00,-1.08268353e+00,-8.35948519e-01,1.77596999e+00,-7.23651754e-01,-3.32545702e-01,-5.27893845e-01,4.52184232e-01,1.59020187e+00,-3.99961322e-01,-8.77382785e-02,-1.26011754e+00,1.17695323e-01,9.54668460e-01,8.47344369e-01,6.08328250e-01,4.03994086e-01
contig-243000000,5.09845138e+00,5.95479145e+00,3.60147022e+00,1.44559680e+00,5.23848414e+00,-2.29381774e+00,-2.69677788e-01,2.23993823e+00,7.67683625e-01,1.75915317e+00,6.16318636e-01,-9.96948582e-01,-1.65301329e+00,-6.86593147e-01,1.90441585e-01,-9.47925437e-01,5.98403072e-01,1.00201772e+00,-1.31308159e-01,-4.56931357e-01,-7.87969947e-01,-7.03999843e-01,2.82097747e-01,-3.14804224e-01,-6.32730262e-01
contig-244000000,2.21407745e+00,7.12584531e+00,8.48285732e+00,-1.05867200e+00,-2.39231552e-01,-1.01313233e+00,6.67564378e-01,2.32999944e+00,-8.92476237e-01,-1.06816404e+00,6.74156637e-01,8.61359512e-01,5.25121253e-02,2.04894253e+00,-7.42265820e-01,-1.19854503e+00,-4.77336342e-01,-1.72652021e+00,1.23718908e-01,5.97975364e-01,6.07749390e-02,-1.23701595e-01,6.73473029e-01,-4.22743921e-01,1.61334179e+00
contig-245000000,1.43858452e+00,1.13032158e+00,4.88366757e+00,-9.14485886e-02,-1.21317376e+00,-7.69221023e-01,1.69768669e-01,-5.10986368e-01,5.20596220e-01,3.33016788e-01,4.89489797e-01,-7.40007477e-01,-1.01733851e+00,-1.03343677e+00,-6.19067982e-01,-7.84236540e-01,1.11911626e+00,-7.82623408e-01,1.29130206e+00,-1.06743552e-01,-1.62462762e-01,-9.97015475e-01,-8.31577805e-02,-7.45173760e-01,-8.24176859e-01
contig-246000000,-4.29521787e-01,-5.09027160e+00,9.57438952e-01,6.50736565e-01,6.92399900e-01,-1.40449777e+00,2.55262488e-01,6.15119466e-01,2.44056711e-01,-2.63642302e-02,-7.04752889e-01,3.57161883e-01,7.04718838e-01,-1.57470392e-01,4.78789605e-01,4.67575190e-01,-1.26568339e-01,1.62751620e-01,4.33437941e-01,-4.05386099e-01,1.27653882e+00,-4.98974150e-02,-5.06140058e-01,-7.20854291e-01,-7.69027842e-02
contig-247000000,4.08707724e-01,-2.72481936e-01,3.66936266e+00,-2.66155347e-02,9.73456154e-01,-1.30347135e+00,1.45904647e+00,-1.85511800e+00,-1.90432795e-01,2.91483698e-01,1.32605633e+00,3.33964245e-01,-1.07573626e-02,2.80184501e-01,1.29370705e-01,-5.74652086e-01,-1.59646219e+00,-4.71249321e-01,-1.12725240e+00,5.48852721e-01,4.08212141e-01,-7.70134338e-01,2.56825401e-01,-4.00530358e-01,2.98426126e-01
contig-248000000,-3.54892217e-01,-6.30620378e+00,2.53016831e-01,8.40241331e-01,3.10719217e-01,-1.58012269e+00,6.34076518e-02,-4.58482434e-01,1.39541748e+00,-4.00173974e-01,-2.70187151e-01,1.00499529e+00,9.53363625e-01,4.43687920e-01,5.41350567e-01,7.81560486e-01,-6.29657396e-01,2.28853934e-01,2.20162731e-01,-8.16923701e-01,-5.39930643e-02,-5.61711048e-01,6.51249212e-01,3.76184314e-01,1.15471088e+00
contig-249000000,1.15809670e+01,5.38903155e+00,1.63101429e+00,-1.06575971e+00,2.73896572e-01,-5.79596828e-01,1.40752950e+00,-6.08815610e-01,3.08547575e-03,-1.35745586e+00,-1.08375168e+00,-2.41859380e-01,6.89732652e-01,2.48959089e-01,-1.84865135e-01,-4.08624208e-02,-1.62610457e-01,-8.74336457e-02,-5.83590076e-02,-5.53640382e-01,2.08348687e-01,-1.29182839e-01,1.25068368e-01,1.19471771e-01,-5.22696847e-03
contig-250000000,3.44946139e-01,-4.75975936e+00,1.03241945e+00,4.97276849e-01,-1.12986595e+00,-3.29573358e-01,-3.32368575e-01,-2.53544935e-01,-6.78620779e-01,-1.11390390e-02,-3.39596032e-01,5.30300111e-03,-1.14434899e+00,8.32001127e-01,-1.83435972e+00,5.56087673e-01,4.08824017e-01,6.96106556e-01,2.89260150e-01,5.17390031e-02,4.72156036e-01,1.03440051e+00,5.08039139e-01,-6.81675338e-01,2.84920170e-01
contig-251000000,3.93239909e-01,-1.79916131e+00,2.76832881e+00,-7.52988115e-02,2.96379417e-03,-1.87397622e+00,-4.73516729e-02,-3.54140036e-01,-4.77360281e-01,4.08130188e-01,2.58221713e-01,-8.23571662e-02,2.54101126e-01,-1.31346568e+00,8.50768265e-01,-2.59820797e-01,-1.00148728e+00,5.40158120e-01,1.01748454e-01,4.94099762e-01,-5.38690143e-01,-3.93574625e-01,-1.83302583e-01,1.07919259e+00,2.26517472e-01
contig-252000000,-5.07034223e-01,-6.27296282e+00,4.07618460e-01,4.12684730e-01,9.56405639e-01,-1.05045941e+00,1.30729807e-01,2.78488522e-01,-8.19875654e-01,-1.09662201e+00,-1.20014205e-01,-7.25995814e-01,-2.16747728e-02,3.18119682e-01,-3.76206395e-01,2.77971903e-02,1.90605629e-01,-1.19578475e+00,-9.97136434e-02,-1.36336292e-01,8.86511192e-02,-5.11099351e-01,1.05928374e+00,-5.93688885e-01,7.64167977e-02
contig-253000000,-4.32610642e-01,-4.14075193e+00,1.39713798e+00,-4.43751916e-02,-1.91813899e-02,-3.25489880e-01,1.39773911e-01,-6.43937825e-01,4.18900559e-01,-7.07575158e-01,-4.33704344e-01,1.50339573e-01,-8.35515512e-01,2.53383951e-01,1.20087168e+00,-1.51762453e-01,-8.95984897e-01,1.25161313e+00,4.66400431e-01,6.51949137e-01,3.08424523e-01,-4.75315501e-01,2.28376846e-01,-4.23584294e-02,8.41937179e-01
contig-254000000,5.69944863e-01,7.62405255e-01,4.46721256e+00,-6.98051093e-01,-7.20758384e-01,6.28800790e-01,-3.88941916e-01,-7.82230197e-01,8.67438237e-01,-6.86463049e-01,5.44019385e-01,6.29194966e-01,-2.99037654e-01,2.46854170e-01,6.30246000e-01,-8.56061360e-01,-7.67555480e-01,-1.39879044e-01,-4.80878502e-01,-2.90934044e-01,-6.68179355e-01,-7.48663262e-01,-1.23937895e-01,-3.61159986e-01,-6.34329778e-01
contig-255000000,-2.03218973e-01,-2.79427664e+00,2.35044760e+00,1.87604485e-03,-5.73715766e-01,-1.45393008e+00,-9.53233944e-01,-5.79485329e-01,3.38463593e-01,-4.33865421e-01,2.90026195e-01,7.48909986e-02,1.22591611e-01,-6.89270685e-01,-3.08787902e-01,-5.10338911e-02,-8.48135806e-01,-6.61566701e-01,-3.97153326e-01,-1.60984605e-02,-1.34635629e-01,8.84082221e-01,-4.73949029e-01,-7.12256457e-01,3.89742024e-01
contig-256000000,-3.43226482e-01,-4.19377980e+00,1.43894366e+00,3.91845671e-02,5.75827530e-01,2.65712661e-01,-2.87087211e-01,3.52943820e-01,-1.38093975e+00,-2.18573576e-01,3.40682055e-01,-1.08707610e+00,2.25739631e+00,2.66232948e-01,-6.54891285e-01,2.44932617e-02,-1.11990028e-01,-1.13157042e-01,-2.56735801e-01,1.15836811e-01,-2.48042724e-01,-5.58058242e-01,8.61096085e-01,1.96304868e-02,-5.12749517e-01
contig-257000000,1.12770285e-01,-1.08736186e+00,2.82220065e+00,-4.89358815e-02,-1.19997956e-01,1.27186794e+00,4.49560447e-01,-4.68809075e-02,6.29708181e-01,8.80432769e-01,1.62589448e+00,6.39980443e-01,2.42981650e-01,2.30744847e-01,-8.66787863e-01,-7.07686029e-01,8.46445934e-01,-8.83437500e-01,3.02648036e-01,4.80036853e-01,-3.86836175e-01,-7.33720687e-01,-1.02963327e+00,-4.36350170e-01,-1.02146901e+00
contig-258000000,-4.34054888e-01,-5.42650972e+00,8.16558853e-01,5.17112738e-01,1.24162998e+00,-9.33241330e-01,1.56916177e-01,1.93159287e-01,2.48936728e-01,-2.07133104e-01,-3.43853554e-01,-3.92910348e-01,7.98545788e-01,-8.08273919e-01,1.09045063e-01,3.31331039e-01,3.54617984e-02,-5.88613836e-01,-1.64714807e-01,-7.69918171e-01,-1.14015683e-01,-8.96415672e-01,7.99789917e-01,-8.48822304e-01,1.23567077e+00
contig-259000000,2.23910733e+00,6.90486135e+00,8.85285296e+00,-4.11744236e-01,-4.67267237e-01,-2.14848334e+00,7.54378359e-01,5.15451103e-01,-1.61628630e+00,1.96767686e-01,2.58580834e-01,1.22889327e+00,5.11273617e-01,2.02828406e+00,-7.87866231e-01,5.86472582e-01,-2.19748081e-01,-5.33133653e-01,-6.07598765e-01,8.07783231e-01,5.06103086e-01,9.78547352e-01,8.82171168e-01,1.30688065e+00,2.09814587e-01
contig-260000000,-4.30856943e-01,-3.35500618e+00,2.23416266e+00,6.72644315e-01,-6.60131201e-01,-2.63492969e+00,-8.41973128e-01,-9.77799738e-01,2.10990169e+00,8.46652981e-01,-7.30689576e-02,5.86499487e-01,1.66354818e-01,2.62343751e-01,-2.22992547e-02,-2.19995335e-01,2.63507449e-01,-1.43978857e+00,3.21634065e-01,-3.36503479e-01,6.64976642e-01,2.37288433e-01,4.10998444e-01,1.16294787e+00,-9.49123184e-02
contig-261000000,6.03954898e-01,-4.76794458e+00,7.84604109e-01,2.90543396e-01,-2.00977738e-01,3.48825187e-01,1.16085569e-01,4.65149427e-01,-7.58359184e-01,-7.39581051e-01,7.73787988e-01,-6.10581123e-01,1.05201041e-02,1.07839357e+00,-3.00250416e-01,1.88034920e+00,7.71677528e-01,6.07243136e-01,-1.24920101e+00,2.95930274e-01,1.15975574e+00,4.21808647e-01,2.67816050e-01,-1.03131505e-01,-1.39375188e+00
contig-262000000,-5.05571721e-01,-3.37633405e+00,2.02191832e+00,-1.93301291e-01,6.95789736e-01,1.19073130e-01,-8.83216695e-01,4.89900617e-01,3.12295729e-01,-8.71570780e-01,-1.25611241e-01,2.97564004e-01,-1.44107415e+00,-5.16901353e-01,4.57579565e-02,3.03235266e-01,1.71186374e-01,5.43697906e-01,-6.66773487e-01,-9.43456244e-01,-5.27567770e-01,3.19561572e-01,-7.39492865e-01,-3.97696877e-01,-2.29059456e-01
contig-263000000,-9.29669995e-02,-1.55576760e+00,3.11522803e+00,-2.76274855e-01,-3.07161442e-01,1.38490448e+00,-3.68364217e-01,1.89777669e-01,1.89714384e-01,3.37216573e-01,-3.53658859e-01,1.08787226e+00,3.80612416e-01,-1.00086111e+00,2.64128656e-01,5.51329322e-01,-8.36927031e-01,-2.31938859e-01,-3.55753858e-01,-3.74361834e-01,3.32436598e-02,2.84548680e-02,-2.27089536e-01,5.46765923e-01,-2.24498736e-01
contig-264000000,-7.64803031e+00,4.54698602e+00,-4.07510415e+00,3.92375454e-01,-1.55473395e+00,-6.48738698e-02,3.14060239e-01,1.01815665e+00,1.52539657e-01,-6.83872501e-02,-8.20196091e-02,-1.79806498e-01,4.45754076e-01,-3.25160138e-01,-6.40013299e-02,-1.42717895e-01,-8.72772775e-02,3.82731194e-01,-3.58947423e-01,-1.15376661e-01,-1.04926522e-01,-4.61360986e-02,-1.72808561e-01,6.27643046e-02,-6.47063878e-02
contig-265000000,1.19411324e+00,3.78349579e+00,6.69286559e+00,-9.95249225e-01,-2.27648756e+00,2.26372401e+00,-1.95311502e+00,2.29355741e+00,2.56625536e+00,-1.77178708e+00,-1.25301108e+00,1.25413219e+00,1.28424651e-01,1.64049395e+00,4.93400972e-01,-7.24331244e-01,1.19146551e+00,-1.64190231e-01,2.66917145e-01,2.37064615e+00,-4.67387143e-01,-1.21626644e+00,-1.44428440e-01,-1.26196268e+00,-4.69818512e-02
contig-266000000,4.87968082e-01,-2.05225830e+00,2.63549436e+00,-2.80973080e-01,-6.16791531e-01,-7.75090919e-01,-1.09963037e-01,2.00910146e-01,3.24523929e-01,7.46331737e-01,1.18088493e-02,-4.28383326e-01,3.80467500e-01,4.04532559e-02,1.42988614e+00,7.30047503e-01,-6.77801096e-01,-6.29867582e-01,-2.74646862e-01,2.20805896e-01,2.29705511e-01,1.34579713e-01,2.32858362e-01,-2.71002705e-01,-6.37208384e-01
contig-267000000,2.12122471e+00,6.53680718e+00,9.01132892e+00,-4.28213701e-03,-4.92699005e-01,-2.05341417e+00,-4.03060167e-03,1.94476552e+00,-2.16414620e+00,-6.07394986e-01,1.94750578e-01,1.95536779e+00,8.41853612e-01,1.08922651e+00,-1.08869386e+00,2.44842421e-02,-1.21454154e-01,2.05730483e-01,-1.58391306e-01,1.57644982e+00,-7.99021665e-01,9.94019172e-01,-7.26150292e-01,8.27271187e-01,2.14378782e+00
contig-268000000,-7.34344947e-02,-5.51187383e+00,5.72387502e-01,5.62909801e-01,1.73884124e-01,-4.15090830e-01,-1.26851283e-01,6.59613183e-01,-5.59611680e-01,-4.77829860e-01,8.50332100e-01,7.19134138e-01,5.36801435e-03,4.98024370e-01,-3.19766401e-01,6.74366397e-02,8.03537207e-01,-4.74409445e-01,7.16104100e-01,-1.04401628e+00,1.83783027e-02,-1.23274646e-01,-1.22428420e+00,-1.11353873e+00,-3.05632611e-01
contig-269000000,4.84731942e-01,-1.43291939e+00,2.84734829e+00,4.17139250e-01,4.27773577e-01,1.33502643e+00,9.70824552e-01,-1.04813481e+00,-3.30572316e-01,9.65085709e-01,1.11508987e+00,-8.46482134e-02,-1.10966019e+00,2.71665919e-01,8.78857796e-01,-6.69898650e-01,1.40736334e+00,9.49256373e-01,8.89308528e-02,1.09805369e-01,3.03321687e-01,9.27785027e-01,2.78944141e-01,-3.49735063e-01,1.20823017e+00
contig-270000000,4.31369626e+00,4.48424446e+00,5.40135064e+00,-3.27708500e-01,-1.12516173e+00,-1.34179634e+00,8.52046480e-01,-2.21282492e+00,-5.41392106e-01,-1.59668379e+00,8.34796322e-01,4.89351661e-01,6.74423704e-01,5.90591692e-01,-7.66621633e-01,2.50478891e-01,1.18064615e+00,1.55280340e+00,-7.07769327e-01,-4.55670520e-01,-1.01646449e+00,5.37524859e-01,1.42149854e+00,-6.04786804e-01,-1.14948878e+00
contig-271000000,-7.11699553e-02,-4.35355454e+00,1.25472459e+00,-4.03317137e-01,6.63870305e-02,1.28466258e+00,-4.81528767e-01,5.23321596e-01,-4.48778884e-02,-9.08888631e-02,-8.02169939e-01,5.05599238e-01,9.90978100e-01,1.56761937e-01,6.40401347e-01,-2.71438699e-01,1.19717178e-01,1.12702498e-01,9.82746675e-01,8.08708543e-01,7.54963405e-02,4.14308488e-02,6.36249495e-01,1.24674781e+00,-2.61780719e-01
contig-272000000,-4.18333367e-01,-4.71832254e+00,1.06105532e+00,3.57064082e-01,2.37543103e-01,1.34786044e-01,2.29091101e-01,-5.42369570e-01,3.16866069e-01,1.21683711e-01,-5.35352699e-01,3.13286807e-01,-8.97661398e-01,-5.24936612e-01,-6.04353092e-01,5.13313970e-02,2.02007930e-01,8.65368122e-01,6.41205719e-01,3.20638291e-01,8.60078356e-01,-3.05268305e-01,-6.52463344e-01,-5.79572421e-01,1.25261165e-01
contig-273000000,-3.28131690e-01,-3.12894191e+00,1.95937801e+00,-2.17553808e-01,2.96593602e-01,9.92220875e-02,4.46665041e-02,-5.81849162e-01,1.86590747e-01,-2.63401146e-01,-4.56749293e-01,1.44296416e-01,-2.18527127e+00,-8.41478249e-01,-1.87704171e-01,-9.74340798e-01,-1.08981709e+00,6.04974009e-02,1.94221886e-01,1.65136330e+00,-1.12802290e-01,-5.05042900e-01,7.59771652e-01,7.39269319e-01,-1.64454362e-01
contig-274000000,-1.01656867e+00,-4.95617579e+00,1.39895640e+00,2.74407625e-01,1.57985186e-01,-9.21276341e-02,-3.01352334e-01,-6.70985738e-01,-1.81463190e-01,4.91112831e-01,-9.43893059e-01,-5.35332337e-01,1.23977674e+00,1.97717091e+00,1.52589050e+00,1.32477213e+00,8.94709365e-01,5.10445102e-01,2.25523180e-02,-3.87090431e-01,-3.20210807e-01,5.68396796e-01,-7.24241078e-01,3.69272718e-01,-7.08149165e-01
contig-275000000,-4.30952697e-01,-4.27663943e+00,1.60835334e+00,2.45905857e-01,-2.64938994e-01,7.11157692e-02,-9.06327337e-01,1.11941116e-01,2.03030834e-01,3.65258009e-01,-7.35576969e-01,3.40363407e-01,3.66446131e-01,-2.99818411e-01,-4.02120811e-01,6.31713815e-01,5.45886090e-01,6.48480677e-01,1.80578179e-01,8.35964988e-01,7.25118534e-01,5.18831494e-01,3.96857367e-01,-3.14000186e-01,-3.65798158e-01
contig-276000000,-2.58747715e-01,-6.38614401e+00,4.60712285e-03,4.84456815e-01,-3.71542666e-01,-7.97190120e-01,-1.08029128e+00,1.10808142e+00,1.04989299e+00,-1.33586521e-01,-1.01787580e+00,5.44459500e-01,1.84514559e-01,9.82049307e-01,-5.59808816e-01,1.48689876e-01,-1.41979393e-01,1.24225245e+00,3.80270721e-01,-1.24912223e+00,-7.31311428e-03,-3.21405261e-01,5.14848401e-01,-6.60491848e-01,-3.68296521e-01
contig-277000000,-7.74309262e+00,1.78981968e+00,-5.39058327e+00,5.99066063e-01,-8.12618855e-01,-6.03599163e-01,8.66093421e-01,8.06895034e-01,-6.66864122e-02,4.49635471e-02,-2.05088871e-01,2.09484284e-02,2.86539192e-01,-2.34632896e-02,-1.09270192e-01,-4.18088794e-02,-4.79935250e-03,-1.33010266e-02,-5.20117936e-02,2.85709496e-02,-3.09262550e-01,1.68280651e-03,1.37938336e-01,2.55759928e-02,-1.07811305e-01
contig-278000000,2.63172878e-01,-4.95352119e+00,7.54628788e-01,-1.19987013e-01,2.81715711e-01,2.86919520e+00,-8.26806751e-01,1.00755569e+00,3.89052170e-01,-4.01652113e-01,-1.75155932e-01,3.07601016e-01,5.20129907e-01,-3.58483798e-01,-1.24255202e+00,-5.10729298e-01,-1.59307762e+00,-6.09314502e-01,2.52830168e-02,-1.46579760e+00,2.58995522e-01,-6.44500395e-01,1.13066304e+00,1.30514858e+00,9.10913486e-01
contig-279000000,1.30449196e-01,-3.07858738e-01,3.62961214e+00,-7.06883799e-01,4.60201821e-02,6.23391511e-01,-3.60012633e-02,8.54467525e-02,-1.33472466e+00,7.07152031e-01,5.26267525e-01,-5.56276807e-01,-1.17194023e+00,-1.19181749e-01,9.98120107e-01,2.43361918e+00,7.70868708e-01,-2.47013599e-01,-1.53298065e-01,7.65937667e-01,-5.88893499e-01,-1.68658013e+00,7.19824584e-02,-6.41441887e-01,7.41007350e-01
contig-280000000,7.17775879e-03,-2.08980239e+00,2.53025347e+00,-3.40022223e-01,1.32699428e-01,3.63204364e-01,1.42992027e-01,-9.62034158e-01,-8.37700329e-02,1.59525770e+00,-5.25273211e-01,5.59493764e-01,1.30793723e-01,-4.08565355e-02,1.42258692e-01,5.52944796e-02,-1.01602966e+00,-5.77146094e-01,4.97925945e-01,4.18083997e-01,9.34072095e-01,-6.30842129e-01,-3.03518776e-01,-5.51992997e-01,3.01458779e-01
contig-281000000,8.56073027e-01,1.93723090e+00,5.39852785e+00,-9.43761089e-01,-1.66260522e+00,-7.43085778e-01,-1.14757870e+00,1.21165044e-01,-6.22572047e-01,-3.24388060e-01,-4.42402322e-01,5.56829071e-01,-2.61659761e-01,-5.11306032e-01,2.09076875e+00,6.62519351e-01,3.25267801e-01,-3.48269235e-01,2.79494301e-01,-2.42977919e-01,-3.07634865e-01,-1.22991301e-01,-5.96407555e-01,4.65291150e-01,7.99789509e-01
contig-282000000,1.61415839e-01,-2.19362252e+00,2.88531230e+00,-2.38023676e-01,-3.85340083e-01,-3.89239860e-01,-1.30846337e+00,1.89246122e-01,4.08704910e-01,9.35560453e-01,4.55206972e-01,-1.72048748e+00,2.22430000e-01,-5.85597759e-01,-9.38788627e-02,9.54219396e-01,8.04231914e-02,-7.76659211e-01,-5.03443694e-01,-7.25135563e-01,-7.08897265e-01,2.12927594e-01,7.88413653e-01,-1.00063873e+00,2.93885668e-01
